"CLIENTNUM","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Months_Inactive_12_mon","Credit_Limit","Total_Trans_Amt","Total_Trans_Ct"
708813033,47,"M","Graduate","Single","$40K - $60K",3,6509,1409,37
714639783,42,"M","College","Married","$60K - $80K",3,13450,1000,18
709311633,41,"M","Graduate","Unknown","$60K - $80K",2,27000,1209,39
709470858,51,"M","College","Married","$120K +",2,34516,1366,25
717292758,55,"F","Graduate","Single","Less than $40K",3,6347,1161,44
779241783,67,"M","Uneducated","Married","$40K - $60K",3,3106,1512,38
715205358,39,"M","Graduate","Married","$60K - $80K",1,2536,1750,35
778871508,54,"M","Post-Graduate","Single","$60K - $80K",3,13048,1170,24
779462433,55,"F","Unknown","Married","Less than $40K",3,2453,2218,50
710147958,47,"M","High School","Married","$40K - $60K",2,16138,1198,33
709864833,49,"M","Post-Graduate","Married","$60K - $80K",2,8077,1329,26
778868958,42,"F","Graduate","Married","Less than $40K",3,1929,857,36
717276708,57,"M","Unknown","Single","$80K - $120K",3,3127,1470,30
710004933,44,"M","Uneducated","Married","$60K - $80K",3,8645,1435,25
753606108,56,"M","Unknown","Single","$60K - $80K",1,1438.3,1093,22
710940183,49,"F","Graduate","Married","Less than $40K",3,2185,715,20
718927533,45,"M","Graduate","Single","$80K - $120K",2,24487,1512,42
719337408,63,"M","High School","Married","$60K - $80K",2,2567,2399,43
772308408,44,"M","Graduate","Single","$80K - $120K",3,4131,906,22
712981383,44,"F","College","Married","Less than $40K",2,10790,1052,16
790099758,40,"M","High School","Married","$40K - $60K",3,6884,975,11
709547658,39,"M","Uneducated","Single","$60K - $80K",3,13961,783,20
778770783,42,"M","High School","Married","$80K - $120K",1,29801,990,21
713134458,54,"M","High School","Married","$120K +",1,13219,1097,24
712159083,58,"F","Unknown","Married","Less than $40K",3,2536,901,35
713639958,46,"F","Graduate","Divorced","Less than $40K",3,9478,1327,41
771180033,47,"F","Unknown","Divorced","$40K - $60K",1,3502,1814,31
717916758,67,"F","Unknown","Married","Unknown",3,10509,1365,34
711089733,50,"F","College","Divorced","Less than $40K",3,1491,1058,34
716988633,55,"M","High School","Divorced","$60K - $80K",1,9734,1476,38
779031033,46,"F","Graduate","Married","$40K - $60K",1,2305,1230,36
716302383,47,"F","Uneducated","Married","$40K - $60K",1,14241,1581,44
718281408,36,"F","Unknown","Married","$40K - $60K",1,4789,1534,29
721333233,40,"M","Doctorate","Divorced","$60K - $80K",2,23138,1612,39
794496033,57,"M","Unknown","Single","$80K - $120K",1,23008,1302,36
710519433,48,"M","Unknown","Divorced","$80K - $120K",1,3131,1439,40
814995933,58,"F","Graduate","Married","Less than $40K",3,5798,1724,45
721469433,48,"M","Graduate","Single","$40K - $60K",2,6880,1784,35
788386908,48,"M","Graduate","Unknown","$80K - $120K",2,34516,1156,29
717198633,53,"F","College","Married","$40K - $60K",2,2075,2556,49
767695083,50,"M","Graduate","Married","$80K - $120K",3,4589,1590,37
711791583,52,"F","Graduate","Single","Less than $40K",2,2317,884,19
712315683,53,"F","Uneducated","Single","Less than $40K",1,1981,973,25
710038008,56,"F","Graduate","Single","$40K - $60K",2,6038,1447,30
789129033,44,"M","Unknown","Single","$80K - $120K",3,14910,1150,26
718349058,49,"M","High School","Married","$80K - $120K",3,29659,1193,21
789842283,54,"M","Graduate","Married","$60K - $80K",3,4320,706,21
714513033,39,"F","Unknown","Single","$40K - $60K",1,11213,1257,23
714717483,39,"F","Uneducated","Divorced","Unknown",1,26181,1303,35
714900408,41,"F","High School","Single","Less than $40K",1,5773,1306,39
719418933,53,"M","Uneducated","Married","$80K - $120K",3,4503,748,20
720115683,47,"M","Uneducated","Married","$80K - $120K",2,29770,1774,42
779504058,46,"F","Post-Graduate","Married","Less than $40K",1,5014,1209,25
795979833,53,"F","High School","Married","Less than $40K",1,3445,1074,31
717392358,60,"M","Graduate","Married","$80K - $120K",2,23412,1786,50
718640508,59,"F","Graduate","Single","Less than $40K",1,3044,1456,36
803366358,38,"M","Unknown","Single","$60K - $80K",2,14596,1300,25
709230708,56,"M","Uneducated","Single","Less than $40K",2,3864,1470,42
781794708,35,"M","Post-Graduate","Unknown","$80K - $120K",1,17030,715,25
801383808,50,"M","Graduate","Single","$60K - $80K",2,23090,1198,24
710677608,53,"M","Post-Graduate","Unknown","$80K - $120K",2,29205,1556,43
708217758,63,"M","Graduate","Married","$60K - $80K",2,14035,1606,30
714272658,43,"F","Uneducated","Single","Less than $40K",3,2962,929,31
717469158,46,"M","Unknown","Married","$80K - $120K",3,18578,1606,54
711864783,61,"M","Uneducated","Single","$60K - $80K",3,2201,1199,32
719407983,37,"F","Post-Graduate","Married","Less than $40K",3,2061,2400,60
710665533,42,"F","Doctorate","Married","Unknown",2,24602,1337,44
716804283,41,"M","Uneducated","Divorced","$120K +",2,15911,1270,33
767294658,56,"M","College","Single","$120K +",2,16867,654,14
709122483,56,"M","Graduate","Married","$60K - $80K",3,2783,1909,54
708241233,52,"F","Post-Graduate","Single","Less than $40K",3,2972,922,25
717860358,40,"F","High School","Single","$40K - $60K",3,5124,1158,42
789337233,63,"M","Graduate","Married","$40K - $60K",6,2880,1323,26
720902133,58,"M","High School","Single","$40K - $60K",1,5579,1025,35
721043058,58,"M","Unknown","Married","$60K - $80K",1,12010,1700,35
711870333,46,"M","Uneducated","Divorced","$80K - $120K",3,34516,1628,51
708398283,37,"F","Graduate","Married","$40K - $60K",2,4394,1377,32
715878183,46,"M","Graduate","Single","$80K - $120K",3,18325,1517,33
719451483,46,"F","Post-Graduate","Married","Less than $40K",3,3773,1528,25
709110633,41,"M","Graduate","Single","$80K - $120K",1,21684,1329,24
721059033,48,"F","High School","Divorced","$40K - $60K",1,1919,1505,33
779912283,49,"F","Graduate","Single","$40K - $60K",3,9995,1172,38
717701733,44,"M","Graduate","Married","$80K - $120K",2,11910,1646,39
709913733,39,"F","College","Married","Less than $40K",2,2279,1693,32
718768158,57,"M","College","Single","$40K - $60K",1,3539,1336,23
721375308,48,"M","High School","Married","$80K - $120K",1,30579,1289,19
711374283,47,"M","High School","Single","$80K - $120K",1,24480,1416,32
822893133,56,"F","Uneducated","Divorced","Unknown",1,17561,1608,33
778465533,54,"F","College","Married","Less than $40K",1,1638,1885,51
712138983,54,"M","Graduate","Married","$60K - $80K",3,2947,1744,53
716920908,52,"M","High School","Married","$80K - $120K",1,5738,1922,48
708095133,43,"M","Unknown","Unknown","$120K +",2,33304,1448,29
711195558,59,"M","College","Single","$40K - $60K",3,7251,1300,36
772735758,44,"M","Unknown","Married","Unknown",2,2885,1366,31
712024908,56,"F","College","Married","Less than $40K",2,2641,1439,39
778239933,45,"F","Graduate","Married","Unknown",3,2801,1241,46
714893733,55,"M","High School","Married","$80K - $120K",3,16794,1917,33
754886958,48,"F","College","Divorced","$40K - $60K",1,9336,1391,39
710104908,56,"F","College","Single","Less than $40K",1,2763,1246,31
710558883,41,"M","Uneducated","Married","$60K - $80K",3,17391,1248,27
713827383,65,"F","High School","Married","Less than $40K",2,3198,1936,44
720267033,34,"M","Post-Graduate","Single","$80K - $120K",3,5100,2375,63
712049208,56,"M","Post-Graduate","Married","$60K - $80K",1,3955,1238,25
708688608,62,"F","High School","Married","Less than $40K",3,3140,1626,41
716223708,45,"F","Uneducated","Single","Unknown",3,4028,791,22
713217858,38,"F","Uneducated","Single","Less than $40K",3,2264,1204,28
819352983,49,"M","Unknown","Unknown","$120K +",2,21620,1300,33
711019308,58,"M","High School","Single","$60K - $80K",2,6385,1612,47
768600558,41,"F","Graduate","Single","$40K - $60K",2,2375,1071,28
710202783,33,"M","Graduate","Married","$60K - $80K",3,1963,1378,37
712899333,47,"F","College","Single","Less than $40K",2,4256,1100,29
767036433,56,"F","Graduate","Married","Less than $40K",1,5097,2052,45
793473033,51,"M","Graduate","Single","$60K - $80K",2,3228,1349,33
721232058,49,"M","Graduate","Unknown","$40K - $60K",1,20231,1215,36
719443683,50,"M","Unknown","Single","$120K +",2,27512,1149,25
715449333,55,"F","Unknown","Married","$40K - $60K",2,1929,2354,50
717998058,26,"M","Graduate","Single","Less than $40K",3,2585,2644,40
779610033,58,"M","College","Married","$80K - $120K",3,12151,918,14
827332983,46,"M","High School","Single","$80K - $120K",2,34516,1362,31
721183983,48,"M","High School","Married","$120K +",3,34516,1222,37
718426533,42,"M","Uneducated","Divorced","$60K - $80K",1,5504,1364,32
710698233,37,"M","Graduate","Married","$80K - $120K",1,10021,1463,40
780253533,63,"F","Unknown","Married","Less than $40K",3,3558,1631,31
793581933,50,"M","High School","Single","$40K - $60K",3,19853,1878,55
719229708,41,"F","High School","Single","$40K - $60K",3,4969,1489,32
715158483,48,"F","Graduate","Divorced","Less than $40K",2,3117,1437,37
809296308,46,"M","College","Single","$80K - $120K",2,21526,1313,37
778176108,61,"M","High School","Single","$60K - $80K",2,5504,1290,38
796532958,59,"F","Unknown","Married","Less than $40K",3,5512,1975,49
709345008,53,"F","Doctorate","Married","Unknown",2,1438.3,807,22
717049533,39,"F","Doctorate","Unknown","$40K - $60K",3,7262,1438,28
719366358,51,"M","High School","Married","$120K +",3,7319,1233,29
721417233,45,"M","Graduate","Married","$60K - $80K",5,1438.3,709,27
711622683,48,"M","Unknown","Single","$60K - $80K",3,7712,1597,39
714578283,47,"M","Graduate","Married","$60K - $80K",3,2053,1283,28
769574883,41,"M","High School","Married","$40K - $60K",1,12804,1101,37
717643608,48,"M","College","Married","$80K - $120K",3,26443,1593,36
709198158,50,"F","Graduate","Single","Less than $40K",2,3125,1631,46
712419708,56,"F","Post-Graduate","Married","Less than $40K",1,4930,2194,53
709103358,39,"F","College","Single","Less than $40K",3,9476,1128,27
716966808,47,"M","Graduate","Married","$80K - $120K",3,11722,1497,35
772264383,44,"M","Graduate","Single","$120K +",1,13301,1385,50
721057758,61,"F","Unknown","Married","Unknown",2,1438.3,1449,27
769137108,43,"F","Post-Graduate","Married","Less than $40K",3,1438.3,974,28
717640083,59,"M","High School","Married","$60K - $80K",2,6705,731,18
716445783,42,"F","Uneducated","Married","Unknown",2,22718,1191,37
708579633,40,"M","Unknown","Divorced","$40K - $60K",2,23981,1421,34
718715583,65,"M","Unknown","Married","Less than $40K",2,2318,1256,35
778686408,48,"M","College","Married","$60K - $80K",3,19324,1744,50
715015683,44,"M","Graduate","Single","$40K - $60K",3,5331,1766,39
805254708,36,"F","Unknown","Married","Unknown",2,15700,2229,48
710462433,45,"M","Graduate","Single","$60K - $80K",2,17625,1773,39
721342383,39,"M","Graduate","Married","$80K - $120K",3,17438,1860,37
720179883,40,"M","College","Unknown","$80K - $120K",3,1962,1179,27
794977533,62,"M","High School","Married","$60K - $80K",3,8077,906,16
779445108,26,"M","Graduate","Single","$40K - $60K",1,3290,2781,54
718193958,60,"M","Uneducated","Single","Less than $40K",3,2402,1650,53
710955633,54,"F","Doctorate","Single","Less than $40K",1,9256,1446,37
716149383,62,"M","Graduate","Married","$60K - $80K",3,3674,1703,48
752604633,57,"M","College","Married","$40K - $60K",5,6462,761,17
713889933,59,"M","Graduate","Single","$40K - $60K",2,1638,1536,44
709446783,46,"M","Graduate","Single","$60K - $80K",3,4335,1373,36
789115833,44,"M","High School","Single","$60K - $80K",3,3233,1256,29
711242058,48,"M","Unknown","Single","$80K - $120K",3,11862,643,16
787623858,43,"M","Uneducated","Divorced","$120K +",2,34516,1215,45
709040508,57,"M","Uneducated","Married","$120K +",6,19802,2244,58
708864708,46,"M","College","Unknown","$80K - $120K",2,24869,1409,36
717758583,40,"M","High School","Unknown","$60K - $80K",2,3624,1469,23
715416633,54,"M","Unknown","Married","$80K - $120K",1,6175,1847,59
717956283,57,"F","Graduate","Single","$40K - $60K",1,10953,1277,29
721379433,44,"M","Graduate","Married","$60K - $80K",2,11338,1227,24
712027683,47,"F","Doctorate","Married","Less than $40K",2,5544,1336,38
716027208,47,"M","Doctorate","Married","$60K - $80K",1,19665,1110,58
720475233,50,"F","High School","Married","Less than $40K",2,2927,1474,26
712275108,53,"F","College","Married","$40K - $60K",3,5146,1955,44
718121658,56,"M","College","Married","$60K - $80K",3,1704,660,17
711593808,55,"M","High School","Married","$60K - $80K",2,1438.3,888,18
716222808,53,"F","High School","Married","Less than $40K",1,2974,1785,45
718731183,61,"M","Unknown","Married","$40K - $60K",2,5472,705,14
788779008,57,"M","High School","Married","$60K - $80K",1,2736,1211,25
710404533,50,"M","Graduate","Married","$80K - $120K",2,1438.3,1391,40
711173058,56,"F","Unknown","Married","Unknown",3,5406,1407,29
715383108,52,"M","Graduate","Single","$120K +",1,34516,1616,50
711697158,60,"M","Graduate","Married","Less than $40K",2,1976,1498,43
709186983,49,"M","Uneducated","Married","$80K - $120K",1,8714,1536,38
808964433,46,"F","Doctorate","Divorced","Less than $40K",1,8693,1594,45
711948333,42,"M","Uneducated","Married","$80K - $120K",1,9247,1190,30
710541858,45,"M","High School","Married","Less than $40K",5,7717,1248,37
713865333,45,"F","Uneducated","Married","Less than $40K",4,4908,827,21
797707008,44,"F","Doctorate","Married","Less than $40K",1,7222,920,18
713490483,61,"M","Uneducated","Single","$80K - $120K",2,21740,1755,54
720370533,55,"M","Uneducated","Married","$60K - $80K",2,2323,804,15
779743908,44,"M","Unknown","Divorced","$60K - $80K",2,7788,1196,30
718675158,55,"F","Unknown","Married","Less than $40K",1,1438.3,850,22
710784333,57,"M","Unknown","Married","$120K +",2,23700,1644,28
816596583,45,"M","Doctorate","Married","$80K - $120K",3,11710,1749,50
717517758,57,"F","High School","Married","$40K - $60K",2,2278,2307,45
712880283,31,"M","Uneducated","Married","$40K - $60K",3,4048,1757,45
753226158,34,"F","Graduate","Married","Less than $40K",2,3663,1826,35
720605808,53,"F","Graduate","Single","Less than $40K",2,1438.3,799,17
758317233,35,"F","College","Single","Unknown",5,3518,2121,60
711028308,44,"F","Graduate","Married","Less than $40K",1,1717,1468,29
814852533,50,"M","Graduate","Married","$80K - $120K",2,16813,1482,46
711526533,33,"M","Post-Graduate","Married","$80K - $120K",2,16434,1726,37
804403908,50,"M","Graduate","Single","$60K - $80K",2,21872,1806,31
716999883,51,"M","High School","Married","$80K - $120K",2,15897,1405,43
716452083,56,"F","Unknown","Married","Less than $40K",3,4271,2052,50
787599258,55,"F","Graduate","Single","Less than $40K",1,7361,1175,34
714495258,26,"M","College","Single","Less than $40K",1,1438.3,1786,37
717713283,42,"F","Graduate","Married","Less than $40K",3,8628,1675,58
789317883,54,"M","College","Married","$80K - $120K",3,18750,1200,36
714500883,44,"F","Graduate","Married","Unknown",2,21242,1283,37
789467508,65,"F","Graduate","Married","$40K - $60K",3,2961,1937,57
710317758,38,"F","High School","Married","Unknown",2,11327,2033,38
711231558,58,"M","High School","Married","$60K - $80K",1,8308,1915,37
716829483,39,"F","Post-Graduate","Married","$40K - $60K",2,3249,1988,36
779713608,52,"M","High School","Married","$120K +",1,2981,1648,30
711628458,45,"F","Graduate","Married","Less than $40K",1,8829,1902,45
718943508,42,"M","Unknown","Single","$80K - $120K",3,3714,1454,35
770724558,42,"M","College","Married","$60K - $80K",1,7340,838,24
783561558,57,"M","Post-Graduate","Married","$120K +",2,16952,1918,61
719309958,55,"M","Doctorate","Single","$80K - $120K",1,20865,837,25
788785083,44,"F","College","Unknown","Less than $40K",3,3083,4311,78
780481308,37,"F","Graduate","Married","Unknown",2,10584,1567,33
711757383,50,"F","Unknown","Married","Less than $40K",1,2240,1905,39
787550808,51,"M","Graduate","Married","$40K - $60K",1,12240,1422,26
779863533,37,"M","Graduate","Married","$80K - $120K",2,5120,1680,32
714529233,36,"F","Graduate","Married","Less than $40K",1,3124,1652,41
708177333,51,"F","High School","Married","Less than $40K",3,11261,1158,26
812019933,65,"M","Uneducated","Married","$40K - $60K",3,2468,1797,46
708557358,43,"M","College","Married","$60K - $80K",2,22157,1911,55
713580633,46,"M","Graduate","Married","$40K - $60K",2,11477,1260,27
711466533,43,"F","Graduate","Married","Less than $40K",2,3933,1489,45
802276683,56,"M","Graduate","Married","$80K - $120K",3,8022,1794,31
780913308,43,"M","Unknown","Single","$60K - $80K",2,13771,1510,42
808897683,53,"M","Graduate","Single","$80K - $120K",3,30271,3231,47
719428308,50,"M","High School","Unknown","$60K - $80K",2,3244,1274,32
713010483,43,"F","Graduate","Married","$40K - $60K",1,2936,1572,57
717006333,54,"M","High School","Married","$80K - $120K",1,1438.3,1935,41
787621158,33,"M","Unknown","Married","$60K - $80K",3,6242,2187,59
716924058,58,"F","Uneducated","Married","$40K - $60K",1,6175,1417,25
