"CLIENTNUM","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Months_Inactive_12_mon","Credit_Limit","Total_Trans_Amt","Total_Trans_Ct"
787599258,55,"F","Graduate","Single","Less than $40K",1,7361,1175,34
714495258,26,"M","College","Single","Less than $40K",1,1438.3,1786,37
717713283,42,"F","Graduate","Married","Less than $40K",3,8628,1675,58
789317883,54,"M","College","Married","$80K - $120K",3,18750,1200,36
789467508,65,"F","Graduate","Married","$40K - $60K",3,2961,1937,57
711231558,58,"M","High School","Married","$60K - $80K",1,8308,1915,37
716829483,39,"F","Post-Graduate","Married","$40K - $60K",2,3249,1988,36
779713608,52,"M","High School","Married","$120K +",1,2981,1648,30
711628458,45,"F","Graduate","Married","Less than $40K",1,8829,1902,45
770724558,42,"M","College","Married","$60K - $80K",1,7340,838,24
783561558,57,"M","Post-Graduate","Married","$120K +",2,16952,1918,61
719309958,55,"M","Doctorate","Single","$80K - $120K",1,20865,837,25
788785083,44,"F","College","Unknown","Less than $40K",3,3083,4311,78
787550808,51,"M","Graduate","Married","$40K - $60K",1,12240,1422,26
779863533,37,"M","Graduate","Married","$80K - $120K",2,5120,1680,32
714529233,36,"F","Graduate","Married","Less than $40K",1,3124,1652,41
708177333,51,"F","High School","Married","Less than $40K",3,11261,1158,26
708557358,43,"M","College","Married","$60K - $80K",2,22157,1911,55
713580633,46,"M","Graduate","Married","$40K - $60K",2,11477,1260,27
711466533,43,"F","Graduate","Married","Less than $40K",2,3933,1489,45
802276683,56,"M","Graduate","Married","$80K - $120K",3,8022,1794,31
808897683,53,"M","Graduate","Single","$80K - $120K",3,30271,3231,47
719428308,50,"M","High School","Unknown","$60K - $80K",2,3244,1274,32
713010483,43,"F","Graduate","Married","$40K - $60K",1,2936,1572,57
717006333,54,"M","High School","Married","$80K - $120K",1,1438.3,1935,41
720916683,41,"M","Graduate","Single","$80K - $120K",3,11806,1465,31
720923658,48,"M","Post-Graduate","Single","$60K - $80K",2,4734,1570,45
712710708,55,"M","High School","Single","$40K - $60K",2,6244,1445,40
718939083,54,"F","Graduate","Married","Less than $40K",1,1438.3,694,15
719085933,35,"M","Graduate","Single","$80K - $120K",1,23561,2447,64
712979133,55,"M","High School","Married","$80K - $120K",2,27560,646,10
712006308,45,"F","College","Divorced","Less than $40K",1,5923,1236,35
712490283,55,"F","Graduate","Married","$40K - $60K",3,3156,2091,48
717958833,46,"M","Graduate","Married","$60K - $80K",1,1535,1848,25
812420358,61,"F","Graduate","Married","Less than $40K",3,2122,949,17
715940358,51,"F","Graduate","Married","Less than $40K",2,5822,1804,49
715041333,39,"M","Doctorate","Married","$60K - $80K",1,3537,1605,43
712797258,43,"M","Graduate","Married","$120K +",1,34516,1463,38
769170558,53,"M","Graduate","Single","$60K - $80K",4,16320,1279,41
715884858,38,"M","High School","Married","$80K - $120K",3,2407,1470,28
796343058,49,"F","High School","Single","Less than $40K",1,3538,1265,38
718888308,53,"M","Graduate","Single","$80K - $120K",3,34516,1475,33
785114808,46,"M","Post-Graduate","Single","$40K - $60K",2,15459,1419,30
827108583,55,"M","High School","Single","$120K +",1,34516,1161,26
787833333,44,"M","College","Unknown","$80K - $120K",1,6361,1571,38
719781183,57,"M","High School","Married","$80K - $120K",1,15428,1916,40
710429358,57,"M","High School","Married","$40K - $60K",1,2544,1346,30
798792408,48,"M","High School","Married","$80K - $120K",1,9959,805,24
710280558,51,"M","Graduate","Single","$60K - $80K",3,8796,1195,18
714451833,45,"F","Doctorate","Single","Less than $40K",2,1438.3,1431,34
713943783,41,"M","Post-Graduate","Married","$60K - $80K",3,18001,1194,25
710706558,51,"F","Graduate","Single","Less than $40K",1,2680,1154,33
713620308,46,"F","High School","Married","Less than $40K",4,4675,1232,34
813453408,40,"F","College","Married","Less than $40K",1,2448,1269,30
818248383,33,"M","Doctorate","Married","$60K - $80K",3,4049,1742,35
780106908,53,"M","High School","Single","$80K - $120K",2,8154,1379,26
708938508,63,"M","High School","Married","$40K - $60K",3,4559,1870,35
711204483,56,"M","High School","Married","$60K - $80K",3,2340,781,15
801728658,53,"M","Graduate","Single","$60K - $80K",3,13848,1773,38
713945883,62,"F","Graduate","Married","Less than $40K",2,2490,864,20
788370258,37,"M","Graduate","Married","$60K - $80K",3,2578,1830,64
711768858,55,"M","High School","Married","$80K - $120K",2,6514,1383,20
714888633,50,"M","Graduate","Married","$80K - $120K",3,4051,1837,57
712650333,48,"M","College","Married","$60K - $80K",3,11959,1191,40
718344033,47,"M","College","Married","$120K +",3,3636,1564,59
780326883,53,"M","Doctorate","Married","$60K - $80K",3,11262,2165,61
711157833,56,"F","Graduate","Single","$40K - $60K",1,5108,1631,41
719704308,56,"F","High School","Married","$40K - $60K",1,2072,1265,32
817663908,60,"F","Graduate","Married","$40K - $60K",3,5903,1137,27
780054258,40,"M","Graduate","Unknown","$40K - $60K",2,7860,1367,35
709990983,49,"F","Post-Graduate","Married","$40K - $60K",2,5918,1292,26
818045958,46,"M","Graduate","Single","$40K - $60K",3,6741,1682,46
716380683,36,"F","High School","Married","Less than $40K",1,3880,1598,39
778461408,38,"M","High School","Married","$80K - $120K",3,22149,2409,36
713861733,50,"M","Graduate","Divorced","$80K - $120K",3,34516,1770,65
789291633,62,"M","Graduate","Married","$60K - $80K",2,5450,1526,45
720344658,38,"M","College","Married","$80K - $120K",1,18226,1681,43
809292483,44,"F","College","Married","Less than $40K",2,8128,1224,32
779791008,43,"M","High School","Married","$80K - $120K",2,5851,1572,38
779557533,54,"M","Post-Graduate","Single","$80K - $120K",3,10260,1566,50
718093233,55,"F","Post-Graduate","Married","Less than $40K",3,2163,1349,47
719459358,52,"M","Doctorate","Married","$120K +",2,33864,1751,48
717728808,39,"F","Graduate","Married","Less than $40K",1,4531,1414,40
788701608,42,"F","Graduate","Single","Less than $40K",2,2950,1260,32
778506633,43,"F","College","Married","Less than $40K",2,7706,965,27
716918508,39,"M","College","Single","$40K - $60K",3,3770,1602,49
799000008,57,"M","Post-Graduate","Divorced","$120K +",1,26437,1244,36
719068683,52,"F","High School","Married","$40K - $60K",1,3136,1036,25
709120008,43,"M","High School","Single","$60K - $80K",3,6976,1217,39
709117533,42,"M","High School","Single","$80K - $120K",3,21134,1556,35
789485433,42,"M","College","Married","$80K - $120K",2,34516,1698,67
712881483,55,"M","Post-Graduate","Married","$80K - $120K",3,9959,2041,45
771492408,40,"F","Graduate","Married","Less than $40K",1,2421,1346,30
712960308,33,"F","High School","Single","Less than $40K",1,8070,2117,61
713530833,58,"M","Graduate","Married","$40K - $60K",3,4085,596,15
716144058,36,"F","College","Single","$40K - $60K",3,1888,1886,66
714665733,42,"M","Graduate","Single","$60K - $80K",1,2727,1294,26
816089433,49,"M","Doctorate","Married","$60K - $80K",1,3343,1545,31
714534108,45,"F","High School","Married","$40K - $60K",1,6407,1675,47
787456608,29,"M","High School","Married","$80K - $120K",2,4158,1678,37
717090183,60,"M","Doctorate","Married","$120K +",1,21697,2117,48
772782708,50,"M","Post-Graduate","Single","$80K - $120K",2,31383,1721,56
710722908,53,"M","Doctorate","Single","$120K +",1,30883,1267,23
771706308,46,"M","Doctorate","Single","$80K - $120K",3,14310,1254,34
780198258,46,"M","College","Single","$120K +",2,7793,1099,39
716290233,43,"F","Graduate","Married","$40K - $60K",2,4343,1352,35
828298908,54,"M","Graduate","Married","$120K +",2,2872,1770,47
720697908,35,"M","High School","Married","$40K - $60K",3,2967,1673,58
780598383,35,"M","Doctorate","Single","$40K - $60K",3,2148,2167,65
715345833,36,"F","High School","Single","Less than $40K",3,6116,2369,56
712373208,43,"M","Doctorate","Single","$60K - $80K",3,3312,647,19
721433283,39,"F","High School","Single","$40K - $60K",2,9956,1447,39
720680058,47,"M","Post-Graduate","Married","Less than $40K",1,3888,1145,37
716909283,60,"M","Post-Graduate","Single","$80K - $120K",1,30655,3280,78
754654383,30,"M","High School","Married","Less than $40K",2,2997,1577,35
779759058,52,"M","Graduate","Single","$120K +",3,3386,1736,40
715783758,40,"M","Graduate","Divorced","$120K +",3,25188,1513,38
771190083,36,"F","Post-Graduate","Single","Less than $40K",2,2410,2505,69
779330208,62,"F","College","Married","Less than $40K",2,2378,1807,45
807964908,41,"M","High School","Married","$60K - $80K",2,8013,1481,45
711748983,30,"M","High School","Married","$60K - $80K",3,7906,1946,45
710492733,29,"M","Post-Graduate","Single","$40K - $60K",1,13632,2168,42
717787533,51,"F","High School","Married","Less than $40K",1,5158,1229,34
714851058,31,"M","Graduate","Married","$40K - $60K",3,2158,1718,42
708455883,57,"M","Graduate","Single","$80K - $120K",3,10244,1127,29
709207458,44,"M","Graduate","Married","$40K - $60K",2,10747,1340,25
763895958,53,"M","High School","Married","$120K +",3,7474,732,21
715942683,32,"F","Graduate","Single","Less than $40K",1,3555,2346,71
721301733,53,"M","Graduate","Married","$80K - $120K",3,22140,1580,45
711927108,54,"M","High School","Married","$80K - $120K",3,9457,1196,28
717548358,38,"F","College","Married","Less than $40K",3,2580,1665,57
713936583,54,"M","Graduate","Married","$60K - $80K",3,6224,2187,58
709682658,37,"F","High School","Single","$40K - $60K",3,3093,1371,23
793889508,48,"F","Graduate","Married","$40K - $60K",3,4076,1235,37
717420333,37,"M","High School","Single","$60K - $80K",3,7349,2701,60
768921933,34,"M","High School","Married","$60K - $80K",3,2853,1750,47
716343408,46,"M","Graduate","Divorced","$80K - $120K",2,8475,1381,40
718909158,38,"M","College","Married","Less than $40K",3,5559,1793,37
719471433,31,"F","Graduate","Married","Less than $40K",3,2917,1831,36
711147483,46,"F","Graduate","Single","Less than $40K",2,8551,1097,32
719788833,47,"M","High School","Married","$60K - $80K",2,10569,1682,44
715168983,47,"F","Graduate","Married","Less than $40K",2,7051,1451,37
714306258,56,"M","College","Married","$60K - $80K",2,10117,1509,44
710574558,47,"M","Graduate","Single","$80K - $120K",3,26442,1403,40
710947683,64,"F","Graduate","Married","Less than $40K",3,4920,1420,31
718923858,42,"M","College","Married","$60K - $80K",2,26750,1131,29
752666508,41,"M","College","Married","$80K - $120K",3,34516,1005,22
712672083,65,"F","High School","Married","Less than $40K",3,1438.3,948,24
719863758,49,"F","Post-Graduate","Married","$40K - $60K",2,1869,1549,34
720990183,54,"M","High School","Married","$60K - $80K",2,14539,965,26
708249708,48,"F","Doctorate","Married","Less than $40K",3,4844,1489,48
779506158,39,"F","College","Married","Less than $40K",1,3214,2516,42
813469458,26,"F","Graduate","Single","$40K - $60K",3,1438.3,2167,48
788939358,47,"M","High School","Unknown","$60K - $80K",2,2458,1563,40
718870158,47,"M","High School","Married","$60K - $80K",2,4592,1772,52
788673708,57,"F","High School","Married","$40K - $60K",1,1438.3,1254,35
816513108,54,"M","Graduate","Married","$60K - $80K",1,5269,2195,63
823606983,39,"M","College","Married","$60K - $80K",3,7410,2398,37
717028158,53,"M","Graduate","Married","$120K +",2,12163,2649,56
714472608,59,"M","College","Married","Less than $40K",3,4250,1174,27
716462658,47,"M","Doctorate","Single","$80K - $120K",1,18037,1387,36
718050033,54,"M","College","Married","$120K +",2,5657,2028,55
716341833,53,"F","College","Married","Less than $40K",2,4646,1774,37
719648358,50,"M","Graduate","Single","$80K - $120K",3,2514,1636,36
816600933,56,"M","College","Married","$80K - $120K",2,14501,1031,25
714208533,43,"M","High School","Married","$60K - $80K",3,8663,916,33
713095533,44,"F","High School","Divorced","Less than $40K",3,2333,1198,31
809967783,34,"F","Graduate","Divorced","$40K - $60K",5,3038,2189,54
715848408,61,"M","Graduate","Unknown","$80K - $120K",6,8851,1257,36
720426708,56,"M","High School","Single","$60K - $80K",1,8512,811,27
713743158,47,"M","Graduate","Married","$60K - $80K",3,19063,1270,21
721279083,53,"M","Graduate","Single","$80K - $120K",3,5376,1840,53
714970458,39,"F","High School","Married","$40K - $60K",1,9173,1807,33
719070108,44,"M","Graduate","Married","$80K - $120K",1,34516,1729,52
714989583,46,"M","Graduate","Married","$60K - $80K",2,15405,1763,44
715901508,35,"M","High School","Married","$80K - $120K",1,23991,1843,43
710370483,39,"F","College","Married","Less than $40K",3,1888,1517,33
778573233,61,"F","Graduate","Married","Less than $40K",2,3102,1977,50
708833133,40,"F","Graduate","Divorced","Less than $40K",2,3170,2027,49
719885883,53,"M","College","Single","$120K +",2,34516,1497,43
766285608,42,"M","High School","Single","$40K - $60K",3,3266,2183,56
798035358,46,"F","High School","Single","Less than $40K",2,3556,1221,41
780713058,46,"M","High School","Married","$60K - $80K",3,14701,3490,69
779338683,62,"M","Graduate","Married","$60K - $80K",2,14825,1904,49
787800108,55,"M","College","Married","$80K - $120K",1,2929,1903,39
721397808,32,"M","High School","Married","$40K - $60K",2,3735,1564,41
716032233,42,"M","College","Married","$80K - $120K",2,22120,3981,65
717835908,33,"M","Post-Graduate","Married","$80K - $120K",3,1438.3,2730,48
778663458,65,"M","High School","Married","Less than $40K",2,1759,821,18
716024808,57,"M","Graduate","Married","$80K - $120K",3,4829,938,21
794831733,45,"F","Graduate","Married","Less than $40K",3,2156,1345,28
715993608,51,"M","College","Single","$120K +",3,26714,1686,50
789368658,57,"M","Graduate","Married","$80K - $120K",2,2092,1468,30
708098133,32,"F","Graduate","Married","Less than $40K",1,2834,1598,39
801499908,43,"F","Graduate","Married","Less than $40K",3,4724,1232,31
721129383,53,"F","Doctorate","Married","Less than $40K",1,3128,2361,42
721049658,53,"M","Graduate","Single","$80K - $120K",3,2506,1687,62
714886533,60,"F","High School","Married","Less than $40K",3,3460,1752,34
772375533,30,"M","Graduate","Married","$80K - $120K",3,9959,1560,39
714550383,46,"M","High School","Single","$40K - $60K",3,4129,1678,40
712636308,65,"F","High School","Married","$40K - $60K",2,2658,1627,26
772139433,44,"F","College","Single","$40K - $60K",2,4589,1637,61
709058808,56,"F","College","Married","Less than $40K",1,2781,1707,42
767753958,37,"M","Graduate","Unknown","$40K - $60K",1,8504,1881,51
710111733,48,"M","High School","Married","$80K - $120K",1,8091,1360,28
761544333,37,"F","College","Married","$40K - $60K",4,3417,1641,32
715034358,41,"M","Graduate","Married","$120K +",2,14302,1505,35
709624533,55,"F","High School","Married","Less than $40K",2,3187,1627,38
709942383,34,"M","Graduate","Married","$80K - $120K",3,6313,1703,34
713378133,54,"F","Post-Graduate","Single","Less than $40K",2,11696,2445,60
709217358,40,"M","Post-Graduate","Married","$80K - $120K",3,20371,1665,45
720998358,52,"M","High School","Married","$120K +",3,34516,1489,38
721051908,45,"M","Graduate","Single","$60K - $80K",1,7552,1393,32
715232058,61,"M","Post-Graduate","Married","$40K - $60K",1,5561,1820,42
806250783,57,"F","High School","Married","Less than $40K",3,1441,2742,58
826477083,48,"F","College","Married","Less than $40K",1,4570,1520,34
788728608,34,"M","High School","Married","$40K - $60K",3,3870,1588,36
717190533,49,"M","High School","Married","$60K - $80K",3,12938,1282,32
716580033,53,"M","High School","Married","$120K +",1,21178,1872,59
714334383,54,"M","Graduate","Married","$60K - $80K",2,3583,1065,28
720611058,40,"M","Graduate","Single","$120K +",2,17018,1550,47
713845083,41,"F","High School","Single","Less than $40K",2,4203,1489,43
713756508,46,"M","Graduate","Divorced","Less than $40K",1,4213,1264,30
735565158,46,"M","Graduate","Married","$60K - $80K",2,21548,1582,38
714131058,30,"M","Graduate","Unknown","$60K - $80K",5,18513,1567,33
717180633,59,"M","Post-Graduate","Married","$40K - $60K",2,2483,1704,35
717295683,50,"M","Doctorate","Single","$80K - $120K",2,3460,1546,35
813499458,45,"M","High School","Unknown","$60K - $80K",3,1438.3,2132,31
710070183,53,"F","High School","Single","Less than $40K",2,2615,1419,38
789605658,42,"F","Doctorate","Married","$40K - $60K",3,2985,1065,27
710045058,46,"M","High School","Married","$40K - $60K",1,18797,1364,40
710164683,33,"M","Graduate","Married","$60K - $80K",1,2859,2247,36
710802258,46,"F","Graduate","Married","Less than $40K",3,2888,1111,26
721036233,61,"M","High School","Married","$60K - $80K",3,9172,1836,42
717776808,47,"F","Graduate","Single","Less than $40K",2,7353,2005,54
